universe,symbol,market,start_date,end_date,source,confidence,asset_class,asset_subclass,role
SP400_600_CURRENT,ECG,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ECPG,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EEFT,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EFC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EFOR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EGBN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EGP,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EHC,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EIG,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ELAN,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,ELF,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,ELS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EMBC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EMN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ENOV,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ENPH,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ENR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ENS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,ENSG,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,ENTG,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,ENVA,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EPAC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EPC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EPR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EPRT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EQH,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,ESAB,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,ESE,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ESI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ESNT,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,ETD,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ETSY,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EVR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EVTC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EWBC,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EXEL,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EXLS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EXP,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EXPO,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,EXTR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EYE,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,EZPW,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FAF,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FBIN,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FBK,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FBNC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FBP,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FBRT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FCF,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FCFS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FCN,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FCPT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FDP,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FELE,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FFBC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FFIN,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FG,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FHB,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FHI,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FHN,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FIBK,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FIVE,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FIZZ,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FLEX,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FLG,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FLO,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FLR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FLS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FMC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FN,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FNB,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FND,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FNF,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FORM,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FOUR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FOXF,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FRPT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FSS,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FTDR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FTI,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,FTRE,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FUL,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FULT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FUN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,FWRD,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,G,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GAP,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GATX,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GBCI,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GBX,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GDYN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GEF,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GEO,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GFF,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GGG,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GHC,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GIII,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GKOS,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GLPI,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GME,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GMED,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GNL,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GNTX,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GNW,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GO,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GOGO,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GOLF,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GPI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GPK,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GRBK,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GSHD,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GT,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GTES,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GTLS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GTM,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GTY,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GVA,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,GWRE,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,GXO,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,H,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HAE,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HAFC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HALO,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HASI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HAYW,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HCC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HCI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HCSG,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HE,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HFWA,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HGV,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HIMS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HIW,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HL,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HLI,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HLIT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HLNE,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HLX,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HMN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HNI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HOG,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HOMB,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HOPE,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HP,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HQY,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HRB,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HRMY,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HSTM,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HTH,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HTLD,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HTO,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HTZ,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HUBG,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HWC,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HWKN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,HXL,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,HZO,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,IAC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,IART,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,IBOC,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,IBP,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ICHR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ICUI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,IDA,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,IDCC,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,IIIN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,IIPR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ILMN,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,INDB,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,INDV,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,INGR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,INSP,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,INSW,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,INVA,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,INVX,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,IOSP,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,IPAR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,IPGP,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,IRDM,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,IRT,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,ITGR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ITRI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,ITT,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,JAZZ,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,JBGS,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,JBLU,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,JBSS,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,JBTM,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,JEF,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,JHG,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,JJSF,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,JLL,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,JOE,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,JXN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KAI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KALU,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KBH,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KBR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KD,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KEX,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KFY,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KGS,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KLIC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KMPR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KMT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KMX,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KNF,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KNSL,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KNTK,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KNX,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KOP,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KRC,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KRG,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KRYS,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KSS,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KTB,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KTOS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,KW,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,KWR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LAD,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LAMR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LAUR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LBRT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LCII,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LEA,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LECO,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LEG,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LFST,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LFUS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LGIH,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LGND,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LIF,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LIVN,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LKFN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LKQ,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LMAT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LNC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LNN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LNTH,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LOPE,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LPG,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LPX,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LQDT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LRN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LSCC,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LSTR,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,LTC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LTH,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LUMN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LW,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LXP,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LYFT,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LZ,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,LZB,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,M,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,MAC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MAN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MANH,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,MARA,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MASI,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,MAT,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,MATW,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MATX,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MBC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MBIN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MC,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MCRI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MCY,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MD,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MDU,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MEDP,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,MGEE,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MGY,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MHK,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MHO,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MIDD,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,MIR,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MKSI,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,MKTX,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MLI,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
SP400_600_CURRENT,MLKN,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MMI,us,2026-05-31,,wikipedia,medium,equity,us-small-cap,risk
SP400_600_CURRENT,MMS,us,2026-05-31,,wikipedia,medium,equity,us-mid-cap,risk
